,year,metro,id,sex,age,number,education,marriage,asset,debt,income,income_d,industry,job,house,education_year
13657,2020,G1,732600231,1,69,2,2,2,5726,3700,2072,1715,S,4,3,6
13658,2020,G1,732600261,1,45,4,4,2,43464,5000,5782,4801,G,5,1,12
13659,2020,G1,732600271,1,48,4,5,2,108528,44557,10652,7032,M,3,1,14
13660,2020,G1,732600291,1,63,3,7,2,96820,0,11821,10228,,,1,18
13661,2020,G1,732700201,1,47,4,4,2,34753,22162,6688,4773,C,8,1,12
13662,2020,G1,732700221,1,49,4,4,4,79300,6500,13933,11326,C,8,1,12
13663,2020,G1,732700261,2,59,2,3,4,5192,0,4919,4458,O,4,3,9
13664,2020,G1,732700281,1,72,4,3,3,69481,18330,9604,8503,,,1,9
13665,2020,G1,732700291,1,57,4,4,2,5104,0,5780,5293,F,9,3,12
13666,2020,G2,732700301,1,77,1,2,4,1705,0,1298,1214,O,9,5,6
13667,2020,G2,732700311,1,71,2,3,2,1090,0,2494,2493,A,6,5,9
13668,2020,G2,732700331,1,54,2,6,1,66973,12700,5774,3666,H,9,1,16
13669,2020,G1,732800211,1,50,3,6,2,41264,0,3799,2842,P,2,1,16
13670,2020,G1,732800231,1,34,4,7,2,47816,6500,10517,7990,J,2,1,18
13671,2020,G1,732800251,1,40,5,4,2,3165,2410,5088,4537,C,8,3,12
13672,2020,G1,732800281,1,46,2,6,4,17148,1900,6062,4799,S,7,1,16
13673,2020,G2,732800301,2,37,4,6,3,7760,5800,3145,3035,A,3,2,16
13674,2020,G2,732800311,1,81,2,3,2,25515,1216,1858,1643,A,6,1,9
13675,2020,G2,732800321,2,70,1,3,3,14100,0,1025,986,A,9,1,9
13676,2020,G2,732800331,2,73,2,3,3,18800,0,9660,8487,,,1,9
13677,2020,G1,732900201,1,80,2,2,2,25005,0,2357,2332,,,1,6
13678,2020,G1,732900211,1,65,2,3,2,66590,0,6560,6109,,,1,9
13679,2020,G1,732900241,2,54,4,4,2,500,10000,3113,3112,N,9,3,12
13680,2020,G1,732900261,2,76,1,6,3,21010,0,970,951,,,1,16
13681,2020,G1,732900281,1,57,4,3,2,2183,2905,6447,5823,N,9,3,9
13682,2020,G1,732900291,1,80,2,3,2,95700,0,753,404,A,6,1,9
13683,2020,G2,732900301,1,70,2,2,2,4010,0,1796,1741,A,6,1,6
13684,2020,G2,732900321,1,70,3,3,2,10280,1800,5138,4685,A,6,1,9
13685,2020,G1,733000212,1,78,2,4,2,38810,5000,1097,1023,,,1,12
13686,2020,G1,733000222,2,83,1,1,3,500,0,945,934,,,5,0
13687,2020,G1,733600211,2,93,1,1,3,3600,0,552,515,,,1,0
13688,2020,G1,733600221,2,85,1,1,3,50,0,458,448,,,5,0
13689,2020,G1,733900201,1,79,2,2,2,141770,6905,2251,1863,A,6,1,6
13690,2020,G2,740000212,1,42,5,6,2,89294,0,7001,5587,R,2,1,16
13691,2020,G2,740000222,1,48,4,6,2,31199,5300,7186,6662,H,9,1,16
13692,2020,G2,740000232,1,42,5,6,2,27278,2000,6990,6048,S,3,1,16
13693,2020,G2,740000252,1,89,2,3,2,202,0,1119,1101,,,3,9
13694,2020,G2,740000262,2,66,2,2,3,12660,1500,2955,2812,F,9,1,6
13695,2020,G2,740000282,1,54,1,6,4,49822,7600,13013,11042,K,5,1,16
13696,2020,G2,740000292,1,72,2,3,2,10114,0,1609,1561,,,1,9
13697,2020,G2,740000302,1,41,4,5,2,49566,10000,10042,9408,C,8,1,14
13698,2020,G2,740000312,1,33,3,6,2,25792,2000,3601,3085,C,3,1,16
13699,2020,G2,740000332,1,40,4,4,2,15382,14900,9034,6395,C,8,3,12
13700,2020,G2,740000362,2,26,1,4,1,370,300,2522,2393,I,4,3,12
13701,2020,G2,740000372,1,49,3,6,2,43531,5050,7103,5377,G,3,1,16
13702,2020,G2,740000382,2,23,1,6,1,290,1120,769,649,,,3,16
13703,2020,G2,740000392,2,24,1,6,1,3340,800,43,-32,Q,2,2,16
13704,2020,G2,740600201,1,50,4,7,2,71322,2000,25258,15696,P,2,1,18
13705,2020,G2,740600221,1,50,5,6,2,66226,44000,8076,5343,O,3,2,16
13706,2020,G2,740600231,1,63,2,6,2,55273,0,8488,6541,,,1,16
13707,2020,G2,740600241,1,54,4,6,2,56230,13000,19564,14232,L,2,1,16
13708,2020,G2,740600251,2,48,2,4,1,71,0,1364,1175,,,4,12
13709,2020,G2,740600271,1,48,4,5,2,36056,4500,6017,5119,R,5,1,14
13710,2020,G2,740600281,2,44,2,4,4,2604,57,1626,1539,,,5,12
13711,2020,G2,740600321,2,47,4,5,4,5436,3650,3290,2895,L,2,3,14
13712,2020,G2,740600341,1,47,5,5,2,81660,36380,10470,7772,C,3,5,14
13713,2020,G2,740600381,2,38,3,4,4,31780,3968,4079,3276,C,3,1,12
13714,2020,G2,740600391,2,68,1,2,3,15738,0,1699,1524,A,6,1,6
13715,2020,G2,740700221,1,34,3,5,2,22081,6100,4269,3515,Q,2,1,14
13716,2020,G2,740700261,1,40,4,6,2,43467,9436,8398,7413,F,7,1,16
13717,2020,G2,740700271,2,81,1,4,3,38588,0,1772,1642,,,1,12
13718,2020,G2,740700281,1,39,4,5,2,87094,30050,8944,6061,C,3,1,14
13719,2020,G2,740700291,1,27,1,6,1,2210,0,1430,1389,Q,9,3,16
13720,2020,G2,740700301,1,58,2,4,2,23780,0,3316,2726,T,9,1,12
13721,2020,G2,740700311,1,62,2,4,2,25700,13790,8683,7334,C,3,1,12
13722,2020,G2,740700331,1,52,3,4,2,5098,1020,3215,2611,C,3,5,12
13723,2020,G2,740700341,1,63,2,3,2,33140,0,6004,5077,F,8,1,9
13724,2020,G2,740700361,1,37,3,5,2,27298,9000,2118,1232,C,8,2,14
13725,2020,G2,740700391,1,58,3,8,2,57121,5100,15944,13970,P,2,1,21
13726,2020,G2,740800211,2,68,2,4,2,18152,15000,2562,1831,,,1,12
13727,2020,G2,740800251,1,79,2,4,2,27945,0,1146,1038,S,9,1,12
13728,2020,G2,740800271,1,73,2,4,2,51361,100,4905,4357,,,1,12
13729,2020,G2,740800281,1,77,2,4,2,10405,0,2004,1973,,,1,12
13730,2020,G2,740800291,1,73,2,1,2,11301,0,1666,1625,,,1,0
13731,2020,G2,740800301,2,64,1,3,4,19878,15121,2567,1859,N,9,1,9
13732,2020,G2,740800311,1,36,2,4,2,21800,11516,4233,3714,G,7,1,12
13733,2020,G2,740800321,1,49,3,4,4,50210,3500,771,72,N,9,5,12
13734,2020,G2,740800331,1,35,1,5,1,33660,21000,7532,5945,C,2,1,14
13735,2020,G2,740800341,1,60,3,6,2,30730,5240,15511,11896,C,2,1,16
13736,2020,G2,740800381,2,47,4,6,2,30395,4975,7053,5196,P,2,1,16
13737,2020,G2,740900201,1,57,1,4,1,6501,210,9813,8264,G,5,5,12
13738,2020,G2,740900211,2,76,1,1,3,7420,0,750,729,,,1,0
13739,2020,G2,740900221,2,47,1,5,1,2538,0,626,622,,,1,14
13740,2020,G2,740900241,1,68,2,4,2,71415,0,8746,6961,F,7,1,12
13741,2020,G2,740900251,2,72,1,2,3,13682,0,610,590,,,1,6
13742,2020,G2,740900261,1,71,2,3,2,52338,0,3970,3728,A,6,1,9
13743,2020,G2,740900281,1,60,2,4,2,47595,2300,11189,8102,D,7,1,12
13744,2020,G2,740900291,1,42,4,6,2,111314,19375,11312,6900,G,2,1,16
13745,2020,G2,740900301,1,22,4,4,1,10025,2425,4245,3016,,,1,12
13746,2020,G2,740900311,1,44,1,5,1,28576,0,2495,1997,L,7,1,14
13747,2020,G2,740900351,1,24,1,4,1,200,0,1433,1374,I,9,3,12
13748,2020,G2,740900381,1,52,4,6,2,161038,30200,17321,15408,,,2,16
13749,2020,G2,741000202,1,42,2,4,2,375,0,3041,2930,F,7,3,12
13750,2020,G2,741000212,1,49,6,6,2,35439,14030,8351,7177,C,5,1,16
13751,2020,G2,741000222,1,51,6,4,2,10605,6000,2838,2502,S,9,1,12
13752,2020,G2,741000232,2,30,2,5,1,25948,15416,3442,2483,S,4,3,14
13753,2020,G2,741000242,1,61,3,4,4,96568,0,5307,4606,A,6,1,12
13754,2020,G2,741000252,1,47,4,6,2,46480,5540,11568,8708,G,3,1,16
13755,2020,G2,741000262,1,54,3,5,2,79336,0,13870,11022,F,3,1,14
13756,2020,G2,741000272,1,51,6,6,2,43479,19278,13506,10532,O,2,1,16
13757,2020,G2,741000282,1,58,3,6,2,85284,25000,6246,4664,L,9,1,16
13758,2020,G2,741000292,1,56,4,6,2,43712,212,10601,9206,E,3,1,16
13759,2020,G2,741000302,2,50,5,4,2,75070,17600,17603,12768,A,6,1,12
13760,2020,G2,741000332,1,52,1,4,4,10,0,4946,4210,F,9,5,12
13761,2020,G2,741000352,1,93,3,1,2,46310,0,1257,1091,A,6,1,0
13762,2020,G2,741000362,1,52,3,4,2,12884,0,1701,1372,H,8,1,12
13763,2020,G2,741000372,1,65,2,2,2,10601,0,1949,1902,A,6,1,6
13764,2020,G2,741000392,1,78,2,2,2,74426,800,1055,971,,,1,6
13765,2020,G2,741600201,2,62,1,3,3,19959,7150,1166,682,T,4,1,9
13766,2020,G2,741600211,1,67,2,2,2,20202,0,2018,1572,,,1,6
13767,2020,G2,741600221,2,75,1,2,3,9851,0,1119,1026,A,9,1,6
13768,2020,G2,741600231,2,79,1,3,3,19651,0,1161,1060,,,1,9
13769,2020,G2,741600251,1,51,4,6,2,34747,0,9998,8593,H,3,1,16
13770,2020,G2,741600261,1,59,3,6,2,87451,18500,15970,10799,O,3,1,16
13771,2020,G2,741600271,1,65,2,4,2,10632,15,3765,3637,F,9,1,12
13772,2020,G2,741600281,1,37,3,5,2,14146,9400,3405,2680,C,7,2,14
13773,2020,G2,741600291,2,79,2,1,3,2046,1100,999,928,,,3,0
13774,2020,G2,741600321,1,57,4,6,2,33706,16100,9964,8287,M,2,1,16
13775,2020,G2,741600391,1,50,4,4,2,30234,1500,8384,6409,F,7,1,12
13776,2020,G2,741700211,1,41,1,4,1,899,0,1342,1249,Q,9,2,12
13777,2020,G2,741700271,2,71,1,2,3,22975,0,1363,1216,A,6,1,6
13778,2020,G2,741700281,1,44,3,6,1,23741,0,5471,5211,H,8,1,16
13779,2020,G2,741700291,1,64,2,7,2,70879,0,6510,6225,,,1,18
13780,2020,G2,741700311,1,40,4,5,2,41020,23000,8324,6437,C,3,1,14
13781,2020,G2,741700321,1,46,1,6,1,4160,550,2000,1810,P,2,3,16
13782,2020,G2,741700361,1,75,2,4,2,33450,7000,3028,2628,A,6,1,12
13783,2020,G2,741700371,1,52,2,7,2,3920,637,5325,3906,S,2,5,18
13784,2020,G2,741700381,1,59,3,4,2,13116,0,10336,9107,O,8,1,12
13785,2020,G2,741800211,1,71,2,4,2,31104,0,3996,3308,F,9,1,12
13786,2020,G2,741800241,1,36,2,6,2,9313,4750,6604,4383,C,7,2,16
13787,2020,G2,741800251,1,45,3,5,2,13705,0,3689,3416,C,7,1,14
13788,2020,G2,741800261,2,45,1,5,4,491,0,2285,2256,F,7,3,14
13789,2020,G2,741800271,2,61,1,2,3,2304,0,1260,1229,I,4,3,6
13790,2020,G2,741800281,2,54,4,6,4,611,3800,2289,2154,C,3,3,16
13791,2020,G2,741800301,1,31,3,6,2,20852,0,4741,3867,C,3,2,16
13792,2020,G2,741800311,2,77,1,2,3,30,0,654,653,,,5,6
13793,2020,G2,741900211,1,76,2,2,2,36476,4600,3326,3127,,,1,6
13794,2020,G2,741900231,1,70,2,4,2,108712,3000,4621,3602,,,1,12
13795,2020,G2,741900241,1,71,2,2,2,21506,30,2355,2211,G,5,1,6
13796,2020,G2,741900271,1,48,4,7,2,89711,30500,10730,8409,F,3,2,18
13797,2020,G2,741900281,1,52,4,5,2,20160,0,4913,4306,F,9,3,14
13798,2020,G2,741900291,2,71,1,3,3,2397,0,1138,1138,,,3,9
13799,2020,G2,741900301,1,42,5,4,2,21720,13000,8582,6690,A,6,1,12
13800,2020,G2,741900321,1,60,2,4,2,44040,2426,6100,5390,F,7,1,12
13801,2020,G2,741900361,1,40,5,5,2,56300,23685,9927,7568,C,3,1,14
13802,2020,G2,741900391,1,51,1,4,4,1552,0,783,782,,,3,12
13803,2020,G2,742000212,1,50,4,4,2,2176,0,2102,1949,A,6,3,12
13804,2020,G2,742000222,1,40,3,5,1,17313,8700,4710,4060,C,3,1,14
13805,2020,G2,742000232,1,33,1,3,1,111,0,1095,1095,I,9,3,9
13806,2020,G2,742000312,1,62,3,3,2,28610,11800,9426,8655,A,6,1,9
13807,2020,G2,742000322,1,73,2,2,2,12302,0,3326,3229,,,1,6
13808,2020,G2,742000332,1,77,2,4,2,4720,445,2259,2089,S,2,1,12
13809,2020,G2,742000342,1,52,3,5,2,43144,9000,11182,8563,O,2,1,14
13810,2020,G2,742000372,1,47,3,4,2,12359,2000,8165,7092,G,3,3,12
13811,2020,G2,742000392,1,53,4,5,2,101752,1500,15499,10887,Q,2,1,14
13812,2020,G2,742600211,1,26,4,5,2,14967,0,5054,4834,S,7,2,14
13813,2020,G2,742600301,2,76,1,2,3,7060,2000,2375,2096,,,1,6
13814,2020,G2,742600311,1,67,2,3,2,78265,4818,12737,11298,A,6,1,9
13815,2020,G2,742600321,1,40,1,4,1,3880,0,1180,1081,O,7,5,12
13816,2020,G2,742600331,1,59,2,4,2,26018,500,9404,8290,A,6,1,12
13817,2020,G2,742600341,1,64,3,2,2,15470,1500,2462,2192,A,6,1,6
13818,2020,G2,742700221,1,50,1,6,1,93554,0,9090,6559,J,7,1,16
13819,2020,G2,742700231,1,29,3,5,2,8240,3892,3850,3266,C,3,3,14
13820,2020,G2,742700301,1,75,4,3,2,22166,0,3239,2847,A,6,1,9
13821,2020,G2,742700331,2,61,1,3,3,8090,0,2050,1888,K,5,1,9
13822,2020,G2,742700341,1,55,1,5,1,22962,800,4368,3078,K,5,1,14
13823,2020,G2,742700351,1,65,2,2,2,27630,300,2635,2514,A,6,1,6
13824,2020,G2,742800201,1,45,2,4,4,40400,7000,3371,2459,C,8,1,12
13825,2020,G2,742800211,1,47,3,6,2,86159,2060,8721,5833,C,3,1,16
13826,2020,G2,742800221,1,45,4,5,2,16652,0,7288,6845,F,7,3,14
13827,2020,G2,742800321,2,56,1,4,4,7873,0,732,590,N,9,2,12
13828,2020,G2,742800331,2,64,1,2,3,20608,2000,2214,1942,A,6,1,6
13829,2020,G2,742800341,1,87,2,2,2,8569,0,1323,1152,,,1,6
13830,2020,G2,742800351,1,53,2,4,1,10814,0,5259,4569,I,4,1,12
13831,2020,G2,742800371,2,77,1,2,3,4170,0,842,778,O,9,1,6
13832,2020,G2,742800391,1,58,3,6,2,41085,0,7275,6577,A,6,1,16
13833,2020,G2,742900201,1,57,1,4,1,369,0,687,687,,,3,12
13834,2020,G2,742900231,1,43,4,6,2,17259,15,3130,2160,H,8,3,16
13835,2020,G2,742900241,1,37,2,4,2,19540,10000,6669,5700,F,7,2,12
13836,2020,G2,742900301,1,44,4,4,2,2737,1000,790,493,G,7,3,12
13837,2020,G2,742900311,1,62,2,2,2,29426,0,5820,5426,F,9,1,6
13838,2020,G2,742900331,1,53,3,4,2,14285,4630,9398,8364,F,7,1,12
13839,2020,G2,742900361,1,63,1,2,1,2200,0,660,658,,,1,6
13840,2020,G2,742900371,1,70,2,6,2,13783,200,5346,3657,L,9,1,16
13841,2020,G2,742900381,1,34,1,6,1,10834,12500,8001,7351,,,1,16
13842,2020,G2,742900391,2,26,1,5,1,5800,4500,3846,3156,P,2,2,14
13843,2020,G2,743000302,1,79,2,3,2,65020,500,2385,1792,A,6,1,9
13844,2020,G2,750000202,1,66,1,2,3,2186,0,1230,1175,,,5,6
13845,2020,G2,750000212,1,58,2,2,2,2545,0,3303,3087,,,3,6
13846,2020,G2,750000222,1,31,4,5,2,2679,5074,7311,5908,Q,2,5,14
13847,2020,G2,750000252,1,55,1,6,4,2456,1000,2201,1822,C,8,3,16
13848,2020,G2,750000272,2,69,1,3,3,1188,500,1442,1441,I,4,3,9
13849,2020,G2,750000282,2,74,1,2,3,4512,0,1328,1302,,,1,6
13850,2020,G2,750000302,2,65,1,3,3,12794,0,581,517,,,1,9
13851,2020,G2,750000312,1,54,1,5,4,7161,0,2041,1916,S,8,3,14
13852,2020,G2,750000322,1,67,2,6,2,43920,11500,4883,4262,A,6,1,16
13853,2020,G2,750000342,1,55,1,8,4,122600,3500,12029,9478,K,3,2,21
13854,2020,G2,750000352,2,63,2,4,3,41444,0,5728,5306,,,1,12
13855,2020,G2,750000362,2,78,2,4,3,15634,0,1811,1690,G,5,3,12
13856,2020,G2,750000372,1,47,4,4,2,57197,17200,13934,10759,K,3,1,12
13857,2020,G2,750000382,1,47,3,7,2,119630,15000,16536,11283,O,2,1,18
13858,2020,G2,750000392,2,57,2,3,3,5040,200,635,627,,,2,9
13859,2020,G2,750600201,2,76,1,2,3,8150,0,891,754,,,1,6
13860,2020,G2,750600211,1,77,2,3,2,24801,0,1682,1365,,,1,9
13861,2020,G2,750600231,1,60,3,6,2,20660,800,7465,5867,O,3,1,16
13862,2020,G2,750600261,1,63,2,4,2,36008,5000,5641,5246,M,9,1,12
13863,2020,G2,750600291,1,52,1,4,4,260,2300,696,480,,,3,12
13864,2020,G2,750600301,1,67,1,4,4,1340,0,1613,1566,H,4,5,12
13865,2020,G2,750600311,1,45,4,5,2,40262,1144,8793,7227,Q,3,1,14
13866,2020,G2,750600321,1,47,4,5,2,38015,10300,10503,7612,R,7,3,14
13867,2020,G2,750600331,1,90,2,4,2,8120,0,1563,1462,,,1,12
13868,2020,G2,750600361,2,90,1,1,3,3760,0,796,603,,,1,0
13869,2020,G2,750600381,1,52,4,4,2,71308,967,11845,9153,C,8,1,12
13870,2020,G2,750700201,2,74,1,3,3,13270,0,755,685,,,1,9
13871,2020,G2,750700221,1,58,4,4,2,9240,1000,10877,9315,H,8,3,12
13872,2020,G2,750700231,1,73,2,6,4,1120,800,4253,3913,L,4,3,16
13873,2020,G2,750700241,1,56,3,4,2,38500,0,4135,3904,C,7,1,12
13874,2020,G2,750700251,2,73,1,4,4,9710,60,1120,983,,,1,12
13875,2020,G2,750700261,1,57,2,4,2,11220,14880,1892,970,F,7,1,12
13876,2020,G2,750700271,1,60,4,4,2,30230,5000,4588,4277,I,4,1,12
13877,2020,G2,750700291,1,53,1,4,4,13140,0,1654,1650,C,7,3,12
13878,2020,G2,750700341,1,60,2,4,2,53424,0,12710,11239,,,1,12
13879,2020,G2,750700351,1,60,3,4,2,17756,1000,4390,3908,H,8,1,12
13880,2020,G2,750700381,1,47,4,6,2,82850,15100,9784,8051,G,5,1,16
13881,2020,G2,750800221,2,45,1,3,1,263,0,1121,1061,,,3,9
13882,2020,G2,750800231,2,52,1,4,1,1456,328,1380,643,,,3,12
13883,2020,G2,750800251,2,69,1,3,3,20,0,851,850,,,5,9
13884,2020,G1,750800301,1,38,1,4,1,2510,0,2500,2429,,,3,12
13885,2020,G2,750800321,1,45,3,6,2,22970,2030,7318,6151,R,3,1,16
13886,2020,G2,750800331,2,55,3,4,2,24251,0,4966,4684,F,3,1,12
13887,2020,G2,750800351,2,76,1,2,3,11182,0,1140,1007,,,1,6
13888,2020,G2,750800361,1,67,2,7,2,393670,5000,22941,16867,Q,2,1,18
13889,2020,G2,750800381,2,72,3,2,3,7880,0,4208,3936,N,9,1,6
13890,2020,G2,750800391,1,40,4,5,2,36708,6500,7824,6815,H,3,2,14
13891,2020,G2,750900201,1,42,7,4,2,25440,5380,3427,2581,I,7,1,12
13892,2020,G2,750900211,1,53,5,6,2,25715,3800,7567,6562,C,8,1,16
13893,2020,G2,750900241,1,61,2,4,2,18200,0,317,257,,,1,12
13894,2020,G2,750900261,2,84,1,2,3,103,0,861,760,,,3,6
13895,2020,G2,750900271,1,54,4,6,2,40680,0,4904,4428,F,3,1,16
13896,2020,G2,750900281,1,48,3,6,2,1125,2000,3040,2778,G,5,3,16
13897,2020,G2,750900291,1,46,1,5,1,810,0,1325,1286,F,9,3,14
13898,2020,G2,750900311,1,65,2,4,2,19610,0,2785,2522,O,9,1,12
13899,2020,G2,750900321,1,61,4,5,2,70626,0,11608,9629,A,6,3,14
13900,2020,G2,750900331,1,36,4,5,2,51070,0,7564,6861,Q,3,1,14
13901,2020,G2,750900371,1,51,3,6,2,83510,0,9914,8042,C,1,2,16
13902,2020,G2,750900391,1,61,3,4,2,32196,0,9454,8633,F,7,1,12
13903,2020,G2,751000212,1,46,2,1,4,22670,0,3933,3483,H,8,1,0
13904,2020,G2,751000222,1,38,3,6,2,13790,2936,9616,7826,M,2,1,16
13905,2020,G2,751000232,1,64,2,2,2,16344,2500,3978,3781,F,9,1,6
13906,2020,G2,751000242,1,72,2,3,2,42286,0,6123,4880,,,1,9
13907,2020,G2,751000272,1,45,4,5,2,34288,0,6688,5598,M,3,1,14
13908,2020,G2,751000282,1,42,3,6,4,1379,0,3186,3078,A,6,3,16
13909,2020,G2,751000302,2,29,1,6,1,1400,0,1697,1556,G,5,3,16
13910,2020,G2,751000312,1,63,4,4,2,44136,1200,13824,11986,H,8,1,12
13911,2020,G2,751000322,1,50,4,4,2,105500,100000,22139,15172,C,3,2,12
13912,2020,G2,751000352,1,53,3,3,2,620,0,1103,1056,Q,9,5,9
13913,2020,G2,751000362,1,71,2,4,2,2968,0,1013,960,,,5,12
13914,2020,G2,751000372,2,40,2,4,4,1230,62000,3121,2241,G,5,3,12
13915,2020,G2,751000382,1,29,1,6,1,2758,0,5226,4045,M,2,4,16
13916,2020,G2,751000392,2,43,2,4,4,12932,2554,3243,2871,C,8,1,12
13917,2020,G2,751600211,1,71,2,3,2,9830,0,4772,4258,,,1,9
13918,2020,G2,751600221,1,47,3,6,2,106462,76000,9482,6175,G,5,3,16
13919,2020,G2,751600231,1,55,3,6,2,78846,70,12232,9454,O,4,1,16
13920,2020,G2,751600261,2,46,3,4,4,12880,2560,2982,2561,Q,2,1,12
13921,2020,G2,751600271,1,50,4,6,2,55246,24000,6655,4763,M,2,2,16
13922,2020,G2,751600281,1,72,2,4,2,330,0,1417,1416,,,3,12
13923,2020,G2,751600291,1,73,1,2,4,220,400,952,858,,,3,6
13924,2020,G2,751600311,1,54,4,6,2,49886,0,10365,7939,,,1,16
13925,2020,G2,751600341,2,71,2,3,2,12220,0,2561,2320,,,1,9
13926,2020,G2,751600351,1,36,1,6,1,11890,0,5057,4354,C,8,2,16
13927,2020,G2,751600371,1,60,2,4,2,44392,0,8207,6902,,,1,12
13928,2020,G2,751600381,1,68,3,4,2,98547,8000,8462,7220,,,1,12
13929,2020,G2,751600391,1,56,4,3,2,14440,3000,4668,4266,F,8,3,9
13930,2020,G2,751700201,1,45,2,4,4,2650,0,1790,1664,G,5,2,12
13931,2020,G2,751700211,2,37,2,5,2,9244,500,2701,2297,G,5,1,14
13932,2020,G2,751700221,2,69,2,1,4,14370,2400,1392,1361,,,2,0
13933,2020,G2,751700231,2,55,3,6,2,21065,11000,3684,2536,Q,4,1,16
13934,2020,G2,751700241,1,57,1,3,1,10366,0,2453,2102,H,8,1,9
13935,2020,G2,751700251,2,56,1,3,4,10490,0,2411,2184,N,9,1,9
13936,2020,G2,751700271,2,30,3,6,1,39039,0,10301,9211,P,3,1,16
13937,2020,G2,751700291,2,62,1,5,1,28600,100,2117,1908,G,5,1,14
13938,2020,G2,751700301,1,67,2,2,2,34586,100,2467,2363,A,6,1,6
13939,2020,G2,751700331,1,54,4,3,2,2025,433,5639,3502,H,8,3,9
13940,2020,G2,751700361,2,62,1,4,3,14510,0,1931,1861,Q,4,1,12
13941,2020,G2,751700371,1,76,4,2,2,38200,200,4427,4168,A,6,1,6
13942,2020,G2,751700381,2,50,1,5,3,195500,100000,7817,6698,C,4,2,14
13943,2020,G2,751700391,1,73,2,2,2,14396,0,2514,2407,A,6,1,6
13944,2020,G2,751800201,1,59,2,4,2,26240,20,7550,6891,N,7,1,12
13945,2020,G2,751800211,1,52,2,6,2,28239,3400,9893,7874,O,4,1,16
13946,2020,G2,751800221,2,59,3,4,4,18184,0,5581,5017,Q,4,1,12
13947,2020,G2,751800251,1,55,2,4,2,1550,4281,4876,4330,G,8,3,12
13948,2020,G2,751800271,2,25,1,6,1,1903,0,3152,2613,Q,2,3,16
13949,2020,G2,751800291,1,66,3,8,2,24231,11600,10439,9520,J,3,2,21
13950,2020,G2,751800301,2,77,1,2,3,9680,0,978,973,,,1,6
13951,2020,G2,751800321,1,54,1,4,4,4510,3440,1406,1203,F,9,1,12
13952,2020,G2,751800331,1,73,3,1,2,11200,0,4592,4519,N,9,1,0
13953,2020,G2,751800341,2,49,3,6,4,16370,0,5855,4189,P,2,1,16
13954,2020,G2,751800361,1,70,2,3,2,63010,0,5316,4968,A,6,1,9
13955,2020,G2,751800371,1,65,2,4,2,13604,900,4825,4665,N,9,1,12
13956,2020,G2,751800381,1,65,2,2,2,11854,0,2825,2559,H,8,1,6
13957,2020,G2,751900211,2,58,4,5,2,82559,3500,10258,7683,Q,2,2,14
13958,2020,G2,751900221,1,56,4,6,2,99300,0,9894,8835,F,1,1,16
13959,2020,G2,751900251,2,57,2,3,3,4534,0,2205,1867,I,4,3,9
13960,2020,G2,751900261,1,47,4,8,2,326090,104500,17677,7744,O,2,1,21
13961,2020,G2,751900271,2,54,3,6,2,43872,6000,11914,9436,Q,2,1,16
13962,2020,G2,751900281,2,57,1,3,3,653,130,1997,1973,,,3,9
13963,2020,G2,751900291,1,43,3,5,2,1400,950,5318,4767,N,9,3,14
13964,2020,G2,751900311,1,76,2,2,2,30880,7500,1984,1688,A,6,1,6
13965,2020,G2,751900321,2,88,1,1,3,1000,0,764,763,,,5,0
13966,2020,G2,751900331,2,54,3,3,3,3279,100,7723,7212,Q,4,3,9
13967,2020,G2,751900351,1,63,1,3,4,27400,0,1343,1162,F,7,1,9
13968,2020,G2,751900361,1,51,4,6,2,18990,100,9259,8028,C,3,1,16
13969,2020,G2,751900381,1,53,4,4,2,1485,0,1823,1621,N,9,1,12
13970,2020,G2,751900391,1,73,2,4,2,22193,0,2019,1618,A,6,1,12
13971,2020,G2,752000212,1,36,5,5,2,12586,9000,11203,10573,G,5,5,14
13972,2020,G2,752000242,1,39,5,7,2,14746,0,5591,4845,S,2,3,18
13973,2020,G2,752000252,1,73,1,4,4,220,0,1317,1303,,,3,12
13974,2020,G2,752000272,1,34,3,6,2,30190,0,6181,5137,Q,2,2,16
13975,2020,G2,752000292,1,37,4,6,2,58176,10500,12105,9699,C,3,1,16
13976,2020,G2,752000302,1,38,1,6,1,14925,0,5106,4263,G,5,3,16
13977,2020,G2,752000312,2,80,1,1,3,2520,0,718,685,,,1,0
13978,2020,G2,752000332,1,71,3,3,2,12616,0,1864,1719,A,6,1,9
13979,2020,G2,752000352,1,58,3,4,2,59830,0,20511,17538,E,3,1,12
13980,2020,G2,752000362,1,77,4,2,2,6250,0,3940,3542,A,6,1,6
13981,2020,G2,752000372,2,77,1,1,3,2000,0,1124,1090,,,1,0
13982,2020,G2,752000382,1,52,2,3,2,114320,4000,12911,11731,A,6,1,9
13983,2020,G2,752600201,1,62,2,4,2,77418,0,5943,5576,,,1,12
13984,2020,G2,752600241,1,45,4,7,2,116477,0,11893,8856,P,2,1,18
13985,2020,G2,752600251,2,42,2,7,2,22800,0,11112,8645,P,2,2,18
13986,2020,G2,752600261,2,58,2,4,4,421,100,1549,1536,F,9,3,12
13987,2020,G2,752600271,1,67,1,4,4,2300,400,1672,1104,N,9,3,12
13988,2020,G2,752600301,1,43,4,6,2,19119,3200,4745,4204,K,3,1,16
13989,2020,G2,752600311,2,71,1,2,2,390,600,931,910,S,4,4,6
13990,2020,G2,752600331,1,49,3,3,2,24602,7000,4016,3454,A,6,1,9
